Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	E246_2YR	E246_8yr	E246_D15	E246_D170	E246_D30	E246_D365	E264_2yr	E264_8yr	E264_d15	E264_d170	E264_d30	E264_d365	E607_8yr	E607_d20	E607_d40	E607_d90	E752_2yr	E752_8yr	E752_d15	E752_d170	E752_d1	E752_d30	E752_d365	E929_8yr	E929_D170	E929_D30	E929_D365	H451_D1	H453_D1	H485_D1	d088_5YR	h125_D1	h18_D1	h95_D1	z049_2YR	z049_3YR	z049_4YR	z049_5YR	z049_D170	z049_D365	z175_3YR	z175_4YR	z175_5YR	z237_3YR	z237_4YR	z237_5YR	z312_2YR	z312_3YR	z312_4YR	z458_3YR	z458_4YR	z458_5YR	E253	E486	E494	E604	E612	E623	E740	E915	E974	E976	H022	H096	H108	H315	H341	H353	H354	H375	H407	H459	H464	H485	H505	H621	H784	H786	H787	H905	H910	H914	H919	H921	H953	H958	K343	K346	K353	K358	K369	K377	K386	K388	K395	K407	K413	K419	K422
10803625..10803651	10	10803625	10803651		null					Not found	0	0.3425300419330597	0.2083333432674408	0.32894736528396606	0.28409090638160706	0.0	0.28409090638160706	0.2551020383834839	0.1488095223903656	0.8900728225708008	0.19390332698822021	0.0	0.23148147761821747	0.5208333730697632	0.11574073880910873	0.4464285969734192	0.0	0.48076924681663513	0.15625	0.4166666865348816	0.3086889982223511	0.32894736528396606	0.23148147761821747	0.32416191697120667	0.0	0.0	0.1689189225435257	0.13297872245311737	0.0	0.2083333432674408	0.3571428656578064	0.15761756896972656	0.38392049074172974	0.7148692607879639	0.6978635191917419	0.24038462340831757	0.390625	0.5208333730697632	0.0	0.0	0.0	0.6543372869491577	0.16025641560554504	0.8266714811325073	0.45394736528396606	0.7986111044883728	0.1689189225435257	0.2976190447807312	0.09469696879386902	0.21551723778247833	0.25	0.0	0.0	0.1302083432674408	0.8928571939468384	0.1179245263338089	0.173611119389534	0.0	0.3378378450870514	0.0	0.2604166865348816	0.0	0.0	0.946969747543335	0.135869562625885	0.0	0.3969253897666931	0.1388888955116272	0.347222238779068	0.0	0.347222238779068	0.24038462340831757	0.14534883201122284	0.3125	0.0	0.6393678188323975	0.27173912525177	0.625	0.5514705777168274	0.5208333730697632	0.1488095223903656	0.15243901312351227	0.0	0.3125	0.135869562625885	0.5681818127632141	0.5681818127632141	0.12019231170415878	0.692287802696228	0.0	0.27173912525177	0.5236037373542786	0.15625	0.36764705181121826	0.42189618945121765	0.48076924681663513	0.54347825050354	0.12755101919174194	0.0	0.0
10803660..10803668	10	10803660	10803668		null					Not found	0	0.0	0.0	0.0	0.0	0.7407407164573669	0.0	0.0	0.38461539149284363	0.0	0.3174603581428528	0.0	1.4814814329147339	0.0	0.0	0.0	0.4878048300743103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6896551847457886	0.0	0.0	0.0	0.7142857313156128	0.0	0.0	0.0	0.0	0.0	0.0	0.45454543828964233	0.0	0.0	0.0	0.0	0.0	0.6451613306999207	0.0	0.0	0.4000000059604645	0.0	0.7407407164573669	0.726190447807312	0.0	0.0	0.0	0.0	0.800000011920929	0.800000011920929	0.0	0.0	0.5555555820465088	0.0	0.5405405759811401	0.8333333730697632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1764705181121826	0.7142857313156128	0.4651162624359131	0.0	0.43478259444236755	0.0	0.8695651888847351	0.0	0.0	2.0098040103912354	0.4761904776096344	0.0	0.5714285969734192	1.1111111640930176	0.0	0.0	0.0	0.0	0.0	1.497326135635376	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5405405759811401	0.0
10803678..10803683	10	10803678	10803683		null					Not found	0	0.0	0.0	0.0	0.9090908765792847	0.7407407164573669	0.0	0.0	0.0	0.5405405759811401	0.0	0.0	0.7407407164573669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4814814329147339	0.6451612710952759	0.0	0.0	1.0810811519622803	0.42553192377090454	0.7142857313156128	0.0	0.0	0.6349207162857056	1.4634145498275757	0.0	0.625	0.45454543828964233	0.37735849618911743	0.6666666865348816	0.0	0.0	0.0	0.0	2.490842580795288	0.3125	0.4000000059604645	0.0	0.5405405759811401	0.0	0.6060606241226196	0.6896551847457886	1.1111111640930176	0.0	0.45454543828964233	0.0	0.0	0.7142857313156128	0.5555555820465088	1.1764705181121826	0.5405405759811401	0.0	0.5882352590560913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4166666865348816	0.0	0.0	0.0	0.4651162624359131	0.4878048300743103	0.0	0.6666666865348816	0.0	0.0	1.1764705181121826	0.0	0.4761904776096344	0.0	0.5714285969734192	0.9523809552192688	0.8695651888847351	0.6060606241226196	0.0	1.1538461446762085	0.4761904776096344	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.40816324949264526	0.0	0.6666666865348816
10967968..10967979	10	10967968	10967979		null					Not found	0	0.0	0.28409090638160706	0.0	0.0	0.3571428656578064	0.0	0.3125	0.0	0.0	0.27173912525177	0.0	0.5208333730697632	0.6882440447807312	0.23148147761821747	0.9615384936332703	0.2976190447807312	0.0	0.2976190447807312	0.40322577953338623	0.0	0.0	0.54347825050354	0.3787878751754761	1.7671130895614624	0.0	0.0	0.0	0.0	1.505016803741455	0.0	0.0	0.2976190447807312	0.46296295523643494	0.0	0.0	1.08695650100708	0.46296295523643494	0.2906976640224457	0.36764705181121826	0.0	0.3745577335357666	0.4464285969734192	0.25	0.0	0.390625	0.0	0.0	0.6219287514686584	1.2306950092315674	0.0	0.36764705181121826	0.3378378450870514	0.0	1.3888888359069824	0.6219287514686584	0.5208333730697632	0.0	0.5208333730697632	0.0	1.5877015590667725	0.0	0.390625	0.0	0.48076924681663513	0.0	0.2551020383834839	0.0	0.3571428656578064	0.0	0.0	0.0	0.5	0.3205128312110901	0.36764705181121826	0.8097165822982788	0.0	0.0	0.0	0.7286535501480103	0.0	0.3571428656578064	0.0	1.3051470518112183	1.4167393445968628	0.0	0.40322577953338623	0.8535879850387573	0.390625	0.0	0.36764705181121826	0.3571428656578064	0.3205128312110901	1.3814616203308105	0.6124093532562256	0.0	0.4166666865348816	0.4166666865348816	0.0	0.36764705181121826
10968022..10968036	10	10968022	10968036		null					Not found	0	0.7211538553237915	0.0	0.0	0.0	0.0	0.0	0.0	0.4896422028541565	0.0	0.0	0.0	0.0	1.2726795673370361	0.0	0.0	1.0069444179534912	0.0	0.0	0.0	1.1121554374694824	0.4166666865348816	0.4464285969734192	0.22727271914482117	0.0	0.0	0.5952380895614624	0.45454543828964233	0.5208333730697632	0.0	0.46296295523643494	0.0	0.9259259104728699	0.0	2.026808738708496	0.3787878751754761	0.0	0.27173912525177	0.0	0.0	0.0	0.2944844663143158	0.9672619700431824	0.8459596037864685	0.4237288236618042	0.0	0.28409090638160706	0.18115942180156708	0.0	0.5	0.2083333432674408	0.78125	0.27173912525177	0.9467040300369263	0.0	0.0	0.0	0.0	0.0	0.0	0.5208333730697632	1.1904761791229248	0.0	0.0	0.0	0.40322577953338623	0.2976190447807312	0.0	0.30487802624702454	0.0	0.9093915224075317	0.0	0.32894736528396606	0.0	0.0	0.0	0.0	0.0	0.46296295523643494	0.43103447556495667	0.0	0.390625	0.0	0.0	0.0	0.0	0.9259259104728699	0.0	0.46296295523643494	0.5681818127632141	0.4464285969734192	0.0	0.0	0.0	0.26595744490623474	0.694444477558136	0.36764705181121826	0.0	0.625	0.0
10968041..10968050	10	10968041	10968050		null					Not found	0	0.0	0.0	0.0	0.4166666865348816	0.0	0.7073643207550049	0.5102040767669678	0.2777777910232544	0.0	0.1953125	0.6410256624221802	0.0	0.0	0.2777777910232544	0.0	0.3205128312110901	0.5952380895614624	0.0	0.5	0.4385964870452881	0.0	0.4017857313156128	0.45875418186187744	0.5681818127632141	0.7575757503509521	0.0	0.2118644118309021	0.0	0.2777777910232544	0.40322577953338623	0.3147766590118408	0.5208333730697632	0.0	0.2906976640224457	0.0	1.613175630569458	0.32894736528396606	0.46296295523643494	0.0	0.0	0.4365299344062805	0.0	0.28409090638160706	0.44334590435028076	0.0	0.28409090638160706	0.36231884360313416	0.4716981053352356	0.0	0.0	1.3910059928894043	0.347222238779068	0.0	0.0	0.0	0.7352941036224365	0.0	0.0	0.0	0.0	0.0	0.0	0.43103447556495667	0.6949807405471802	0.40322577953338623	0.2976190447807312	0.0	0.9627727270126343	0.0	0.8928571939468384	0.0	0.32894736528396606	0.5	0.4166666865348816	0.0	0.0	0.694444477558136	0.3205128312110901	0.3787878751754761	0.0	0.0	0.0	0.9330759048461914	0.0	0.0	0.0	0.0	0.9259259104728699	1.1363636255264282	0.0	0.0	0.694444477558136	0.0	0.2358490526676178	0.0	0.36764705181121826	0.0	0.30487802624702454	0.390625
10968071..10968079	10	10968071	10968079		null					Not found	0	0.0	0.0	0.5208333134651184	0.5555555820465088	0.0	0.0	0.0	0.0	0.0	0.5208333134651184	0.3205128312110901	0.0	0.0	0.3787878751754761	0.0	0.3086419701576233	0.0	0.32679739594459534	0.0	0.0	0.0	0.0	0.0	1.2337661981582642	0.0	0.0	0.0	0.0	0.37037038803100586	0.0	0.622954249382019	0.0	0.0	0.38759687542915344	0.0	0.0	0.36231884360313416	0.6172839403152466	0.0	0.3968254029750824	0.20325201749801636	0.0	0.0	0.0	0.0	0.3787878751754761	0.2415459007024765	0.6412628293037415	0.6666666865348816	0.0	1.0416666269302368	0.36231884360313416	0.0	0.0	0.0	0.0	0.0	0.7936508059501648	0.0	0.0	0.0	0.0	0.0	0.4761904776096344	0.0	0.37037038803100586	0.0	0.8771929740905762	0.0	0.0	0.0	0.0	0.7246376872062683	0.0	0.0	0.7246376872062683	0.9259259700775146	0.0	0.0	0.0	0.0	0.5555555820465088	0.4385964870452881	0.0	0.0	0.0	0.0	0.0	0.7575757503509521	0.0	0.0	0.0	0.0	0.31446540355682373	0.0	0.0	0.4761904776096344	0.0	1.0416666269302368
10968085..10968091	10	10968085	10968091		null					Not found	0	0.4065040349960327	0.3968254029750824	0.0	0.0	0.5747126340866089	0.0	0.38759687542915344	1.0232266187667847	0.0	0.2109704613685608	0.0	0.0	0.0	1.1516203880310059	0.0	0.0	0.7936508059501648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37037038803100586	0.8680020570755005	0.0	0.0	0.0	0.21645021438598633	0.0	0.0	0.9259259700775146	0.5050504803657532	0.4166666567325592	0.0	0.0	0.0	0.9715380072593689	0.0	0.0	0.0	0.5649717450141907	0.0	0.3787878751754761	0.2450980395078659	0.0	0.0	0.0	0.5208333134651184	0.0	0.0	0.0	0.0	0.694444477558136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8771929740905762	0.5747126340866089	0.0	0.0	0.0	1.4492753744125366	0.5555555820465088	0.5376343727111816	0.6172839403152466	0.0	0.0	0.0	0.4761904776096344	0.0	0.0	1.232247233390808	0.0	1.6666666269302368	0.6172839403152466	0.0	1.2345678806304932	0.0	0.0	0.0	0.0	0.7936508059501648	0.0	0.0	0.0	0.4065040349960327	0.0	0.5208333134651184
10968100..10968109	10	10968100	10968109		null					Not found	0	0.4065040349960327	0.0	0.0	1.1111111640930176	0.0	0.0	0.7277329564094543	0.28248587250709534	0.4629629850387573	0.47138711810112	0.3205128312110901	0.0	0.0	0.5208333134651184	0.0	0.9259259104728699	0.7246376872062683	0.32679739594459534	0.8547008633613586	0.0	0.0	0.5952381491661072	0.6116722822189331	0.4761904776096344	0.45045045018196106	0.7575757503509521	0.28248587250709534	0.0	0.0	0.0	0.20325201749801636	0.0	0.0	0.38759687542915344	0.5050504803657532	0.4273504316806793	0.0	0.3401360511779785	0.0	0.3968254029750824	0.20325201749801636	0.0	0.0	0.8997698426246643	0.0	0.0	0.0	0.0	0.0	0.4629629850387573	0.9273373484611511	0.0	0.5555555820465088	0.0	0.0	0.0	1.0101009607315063	0.0	0.6172839403152466	0.0	0.0	0.4385964870452881	0.5747126340866089	0.0	0.0	0.7407407760620117	0.0	0.4065040349960327	0.0	0.0	0.0	0.0	1.39130437374115	0.0	1.6705068349838257	0.0	0.0	0.0	0.5747126340866089	0.0	0.0	0.0	0.0	0.4901960790157318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9259259700775146	0.0	0.9433962106704712	0.0	0.4901960790157318	0.4065040349960327	0.8890469670295715	0.9259259700775146
10968115..10968124	10	10968115	10968124		null					Not found	0	0.0	0.0	0.625	0.0	0.0	0.0	0.0	0.0	0.0	0.32786884903907776	0.4651162624359131	0.0	0.0	0.24390241503715515	0.0	0.3448275923728943	1.1111111640930176	0.0	1.1764705181121826	0.4761904776096344	0.0	0.0	0.0	0.0	0.6666666865348816	0.0	0.7272726893424988	0.0	0.0	0.0	0.2083333432674408	0.35087719559669495	0.5555555820465088	0.29411762952804565	0.0	0.0	0.8695651888847351	0.0	0.0	1.0060606002807617	0.6834628582000732	0.0	0.2298850566148758	0.33898305892944336	0.0	0.9834190607070923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.7407407164573669	0.0	0.0	0.0	1.0	0.0	0.0	0.5555555820465088	0.5714285969734192	0.0	0.8333333730697632	0.5882352590560913	0.0	0.5405405759811401	0.0	0.0	0.0	0.7407407164573669	0.0	0.0	0.0	0.8695651888847351	0.0	1.2878048419952393	0.0	1.9642857313156128	3.246753215789795	0.0	0.0	0.6896551847457886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4761904776096344	2.4000000953674316	0.0
11169458..11169465	10	11169458	11169465		null					Not found	0	2.0833334922790527	0.7142857909202576	0.5376343727111816	1.6955267190933228	0.9009009003639221	1.5567766427993774	0.37037038803100586	0.2415459007024765	1.3157893419265747	0.0	0.0	0.4273504316806793	0.3546099364757538	1.829616904258728	1.388888955116272	1.1706349849700928	0.773809552192688	0.28735631704330444	1.7543859481811523	0.7692307829856873	1.2820513248443604	0.0	0.21929824352264404	0.0	1.1627907752990723	1.0101009607315063	0.8600427508354187	1.4880952835083008	0.8462763428688049	0.3546099364757538	0.7619785666465759	0.0	0.9148486852645874	0.3086419701576233	0.0	1.332288384437561	1.6477272510528564	0.37037038803100586	0.0	0.0	0.1666666716337204	0.0	0.649350643157959	0.680272102355957	1.4384920597076416	0.3086419701576233	0.0	0.5847952961921692	0.0	0.9514170289039612	0.0	0.2976190745830536	0.8641975522041321	0.0	0.347222238779068	0.6172839403152466	0.4065040349960327	0.0	1.0752687454223633	0.0	0.7092198729515076	1.6018306016921997	0.0	1.4190821647644043	0.852514922618866	0.0	1.1002886295318604	0.4385964870452881	0.0	0.0	0.0	0.0	0.4761904776096344	0.8333333134651184	1.7554012537002563	0.7575757503509521	0.5208333134651184	1.6666666269302368	0.0	0.0	0.0	0.0	0.0	0.4761904776096344	3.002450942993164	0.5376343727111816	1.0251630544662476	0.0	0.4273504316806793	0.0	0.0	1.492117166519165	0.0	0.4166666567325592	0.0	0.3968254029750824	0.0	0.4629629850387573	0.8771929740905762
11169472..11169479	10	11169472	11169479		null					Not found	0	0.0	0.0	0.0	0.0	0.5555555820465088	0.0	1.2250713109970093	0.0	0.8771929740905762	0.8618796467781067	0.36231884360313416	0.0	0.5555555820465088	0.0	0.0	0.8101852536201477	0.0	1.3226020336151123	0.0	0.0	0.0	0.347222238779068	0.21929824352264404	1.1717171669006348	0.0	0.5050504803657532	0.347222238779068	0.0	0.3086419701576233	0.0	0.14367815852165222	0.8351293206214905	0.0	0.5050504803657532	0.0	0.3787878751754761	0.0	0.0	0.4901960790157318	0.0	0.38596490025520325	0.0	0.2525252401828766	0.0	0.5208333134651184	0.3086419701576233	0.347222238779068	0.5847952961921692	0.3968254029750824	0.0	0.38759687542915344	0.0	0.9259259104728699	0.45045045018196106	0.694444477558136	1.1111111640930176	0.4065040349960327	0.0	0.0	0.0	0.0	0.0	0.694444477558136	0.0	0.36231884360313416	0.0	1.1002886295318604	1.3333333730697632	1.4492753744125366	1.1111111640930176	0.0	0.0	0.0	0.0	1.5961021184921265	1.5151515007019043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9259259700775146	3.9215686321258545	0.0	0.5747126340866089	0.0	0.0	0.0	0.0	0.0	0.36231884360313416	0.3546099364757538	0.0	0.0	0.0	0.0	0.0
11169534..11169545	10	11169534	11169545		null					Not found	0	0.0	0.0	0.5714285969734192	0.0	0.8622909188270569	0.2747252881526947	1.108540654182434	0.4140786826610565	0.0	0.0	0.0	0.8589112162590027	0.4761905074119568	0.5291005373001099	0.7142857313156128	0.2976190745830536	0.0	0.2463054209947586	0.7518796920776367	0.6696428656578064	0.0	0.2012072503566742	0.18796992301940918	0.43290042877197266	0.0	0.0	0.5173993110656738	0.5952381491661072	0.26455026865005493	0.0	0.4050355851650238	0.4926108419895172	0.0	0.7109788060188293	0.7523939609527588	0.3246753215789795	0.7061688303947449	0.0	0.0	0.0	0.0	0.0	0.9894866943359375	0.29154518246650696	0.680272102355957	0.3663003742694855	0.0	0.0	1.1804721355438232	0.19230769574642181	0.0	0.2551020681858063	0.0	0.0	0.0	0.5102041363716125	0.3484320342540741	0.7518796920776367	0.8403361439704895	0.4926108419895172	0.30395135283470154	0.7518796920776367	1.0154062509536743	0.3105590045452118	0.3105590045452118	0.0	0.0	0.0	0.4464285671710968	0.5291005373001099	0.0	0.8470696210861206	0.0	0.0	0.0	0.6211180090904236	0.0	0.0	0.4926108419895172	0.0	0.0	0.7142857313156128	0.3401360511779785	0.0	3.361344575881958	0.4608294665813446	0.4926108419895172	0.0	0.0	0.5494505763053894	0.5102041363716125	0.4464285671710968	0.0	0.0	0.0	0.0	0.0	0.4926108419895172	1.0252904891967773
11225184..11225194	10	11225184	11225194		null					Not found	0	0.0	0.7409638166427612	0.45454543828964233	0.0	0.0	0.5714285969734192	0.5970149040222168	0.9636803865432739	4.2524919509887695	1.6884788274765015	2.609929084777832	0.6666666865348816	0.42553192377090454	1.9133398532867432	4.871795177459717	1.2828283309936523	0.0	0.27397260069847107	2.3043477535247803	0.0	2.02626633644104	0.5479452013969421	0.5333333611488342	0.0	1.5	1.058823585510254	0.0	0.0	1.686216950416565	0.8424747586250305	0.4478856325149536	0.9779368042945862	0.0	0.5882352590560913	0.9583333730697632	1.091644287109375	0.40816324949264526	0.625	0.0	0.0	0.4685908257961273	0.5714285969734192	0.0	0.0	0.45454543828964233	0.3333333432674408	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.37037035822868347	1.0526316165924072	0.0	1.2121212482452393	1.527777910232544	0.4651162624359131	1.4814814329147339	0.0	0.0	0.5555555820465088	0.0	0.8989899158477783	0.0	0.625	0.37037035822868347	0.9756096601486206	0.0	0.5	1.3095238208770752	0.0	0.0	0.0	1.9814814329147339	0.42553192377090454	0.7142857313156128	0.0	0.6896551847457886	0.0	0.0	0.7407407164573669	0.4878048300743103	0.5	0.5263158082962036	0.6896551847457886	0.0	1.111111044883728	4.023989677429199	0.22727271914482117	3.0	1.2950971126556396	0.0	0.0	1.1428571939468384
11225207..11225222	10	11225207	11225222		null					Not found	0	0.441729336977005	0.17241379618644714	0.0	0.48766157031059265	0.2631579041481018	0.47089946269989014	0.1492537260055542	0.23255813121795654	1.3039867877960205	0.5254508852958679	0.9535067081451416	0.6451612710952759	0.7019704580307007	0.3188899755477905	1.8681319952011108	0.4838709235191345	0.7050528526306152	0.472222238779068	0.45454543828964233	0.12195120751857758	0.6451612710952759	0.13698630034923553	0.46875	0.0	0.3125	0.0	0.0	0.0	0.43906810879707336	0.0	0.5109443068504333	0.0	1.090686321258545	0.0	0.1666666716337204	0.0	0.24390241503715515	0.0	0.17241379618644714	0.0	0.3303205072879791	0.6250000596046448	0.28850144147872925	0.21739129722118378	1.388888955116272	0.1666666716337204	0.4000000059604645	0.2631579041481018	0.3125	0.9756096601486206	0.0	0.3636363446712494	0.5530303120613098	0.5555555820465088	0.4166666865348816	0.5	0.5405405759811401	0.0	0.0	0.3125	0.6431159377098083	0.8044535517692566	0.7392473220825195	0.1785714328289032	0.0	0.0	0.4592363238334656	0.5714285969734192	1.0362565517425537	0.3448275923728943	1.2152777910232544	0.0	0.0	1.2870370149612427	0.23255813121795654	0.0	2.3383500576019287	0.2380952388048172	0.3125	0.5555555820465088	0.1587301790714264	0.27027028799057007	0.0	0.5882352590560913	0.8333333730697632	0.8249158263206482	0.3333333432674408	1.608046531677246	0.2857142984867096	0.2857142984867096	0.5718954205513	0.2857142984867096	0.6256109476089478	0.2698863744735718	1.5263158082962036	0.21276596188545227	0.0	0.32258063554763794	0.0
11225231..11225242	10	11225231	11225242		null					Not found	0	0.9523809552192688	0.5747126340866089	0.6410256624221802	1.8018016815185547	0.8130080699920654	0.0	0.4629629850387573	0.5952381491661072	1.1904762983322144	0.5128205418586731	0.0	0.0	0.0	1.7670482397079468	1.1904762983322144	0.27322402596473694	1.1750881671905518	0.0	1.5151515007019043	0.3401360511779785	0.5376343727111816	0.0	0.0	1.1111111640930176	0.0	0.0	0.0	0.7246376872062683	1.4285715818405151	0.9259259700775146	0.2450980395078659	1.3333333730697632	2.465834856033325	0.4901960790157318	0.0	0.0	0.4629629850387573	0.4273504316806793	0.0	0.4273504316806793	0.33548039197921753	0.694444477558136	0.0	0.5555555820465088	0.0	0.0	0.0	1.0101009607315063	0.5208333134651184	0.6989017128944397	0.0	0.8552631735801697	0.4166666567325592	0.7575757503509521	0.694444477558136	0.0	0.4273504316806793	0.0	0.5952381491661072	0.0	0.6172839403152466	0.4629629850387573	0.5555555820465088	0.8771929740905762	0.0	1.2983849048614502	0.0	0.5952381491661072	0.0	0.0	2.5462963581085205	0.0	0.0	0.0	0.0	0.6410256624221802	0.0	0.0	1.8028846979141235	0.5747126340866089	0.0	0.4629629850387573	0.4901960790157318	0.0	0.0	1.0101009607315063	0.0	1.2820513248443604	0.0	0.9523809552192688	1.0416666269302368	0.0	0.0	0.2415459007024765	0.0	0.5208333134651184	0.4901960790157318	0.0	0.9406465291976929
11516589..11516601	10	11516589	11516601		null					Not found	0	0.39544379711151123	0.1818181872367859	0.2380952388048172	0.0	0.0	0.5054405331611633	0.0	0.37105751037597656	0.6734006404876709	0.14204545319080353	0.47233468294143677	0.28409090638160706	0.0	0.4689056873321533	0.0	0.6299554705619812	0.6207912564277649	0.22172947227954865	0.24570025503635406	0.197628453373909	0.252525269985199	1.0274840593338013	0.7106274366378784	0.26737967133522034	0.49986669421195984	0.0	0.18552875518798828	0.0	0.20202021300792694	0.0	0.08576329052448273	0.23310023546218872	0.49140051007270813	0.35650625824928284	0.0	0.21141648292541504	0.28409090638160706	0.0	0.26737967133522034	0.0	0.5157811045646667	0.0	0.0	0.6379585266113281	0.5953506231307983	0.49140051007270813	0.8595041036605835	0.0	0.0	0.24570025503635406	0.6734006404876709	0.0	0.0	0.0	0.6060606241226196	0.0	0.9814049601554871	0.37878790497779846	0.0	0.27548208832740784	0.0	0.0	0.33670032024383545	0.0	0.0	1.072183609008789	0.0	0.22727273404598236	0.8943389058113098	0.7692307829856873	0.0	0.42476320266723633	0.3496503531932831	0.4784688949584961	0.24570025503635406	0.0	0.43290042877197266	0.0	0.25974026322364807	0.6493507027626038	0.5194805264472961	0.0	0.49193230271339417	0.0	0.8264462947845459	0.8188502788543701	0.4603729546070099	0.3246753513813019	0.0	0.0	0.0	0.31347963213920593	0.31347963213920593	0.13774104416370392	0.5347593426704407	1.1904761791229248	1.080315351486206	0.21141648292541504	0.31347963213920593
11517511..11517520	10	11517511	11517520		null					Not found	0	0.4166666567325592	0.5376343727111816	0.8208208680152893	0.4761904776096344	0.695652186870575	0.0	0.45045045018196106	0.5952381491661072	0.0	0.3926459550857544	0.3205128312110901	1.899335265159607	0.8569545149803162	1.038604497909546	0.8771929740905762	1.6163793802261353	0.3205128312110901	0.679728090763092	0.694444477558136	0.7076719999313354	0.0	0.0	0.0	0.5376343727111816	0.28248587250709534	1.4285714626312256	0.5927051901817322	0.9134134650230408	0.7189239263534546	0.0	0.7654091119766235	0.9803921580314636	0.9009009003639221	0.2923976480960846	0.3205128312110901	0.3787878751754761	1.7851308584213257	0.4166666567325592	0.0	0.4065040349960327	1.001800537109375	0.8549783825874329	0.0	0.36231884360313416	0.4761904776096344	1.339497447013855	1.4932126998901367	1.1309524774551392	0.0	0.9696364998817444	1.4499390125274658	1.1451725959777832	1.3176639080047607	0.7936508059501648	1.3401360511779785	0.4065040349960327	0.0	0.0	0.0	0.0	0.0	1.1478163003921509	0.6410256624221802	2.0061728954315186	0.9149029850959778	0.0	0.7246376872062683	0.5376343727111816	0.0	1.6013072729110718	0.45045045018196106	0.694444477558136	1.403985619544983	0.7018321752548218	1.1363636255264282	1.4425770044326782	0.0	0.3546099364757538	0.0	0.3205128312110901	0.8333333134651184	0.0	1.3157894611358643	0.0	0.0	0.0	1.5151515007019043	0.8771929740905762	1.6920355558395386	0.4273504316806793	0.9090908765792847	0.0	0.3787878751754761	0.19379843771457672	0.0	0.4901960790157318	0.5208333134651184	0.0	0.9009009003639221
11518895..11518905	10	11518895	11518905		null					Not found	0	5.932629585266113	1.0921913385391235	2.3809525966644287	2.941176414489746	4.0740742683410645	3.561253547668457	1.5880217552185059	2.447112560272217	4.013480186462402	2.6171741485595703	4.373063564300537	1.2195121049880981	12.727272987365723	10.350679397583008	4.010694980621338	4.127816677093506	0.7936508059501648	4.453707695007324	12.188658714294434	2.537923574447632	14.4701509475708	10.57029914855957	3.8344109058380127	7.982611179351807	3.598484754562378	3.329197406768799	3.4928412437438965	5.165989398956299	6.5272111892700195	10.0	2.9497852325439453	6.975461483001709	7.052845478057861	11.746031761169434	1.1363636255264282	1.3822435140609741	1.8518519401550293	2.495483160018921	2.2728190422058105	0.4761904776096344	3.6062378883361816	2.9161343574523926	4.797084331512451	2.206851005554199	3.4926469326019287	2.3288440704345703	3.0341882705688477	0.6172839403152466	4.666666507720947	2.1954236030578613	3.9814815521240234	2.2296130657196045	2.9644267559051514	1.8160918951034546	0.9803921580314636	3.554778575897217	1.6666666269302368	3.7612144947052	3.837719202041626	2.6013307571411133	1.1786600351333618	1.7857143878936768	0.0	0.0	1.8709677457809448	5.258736610412598	8.380952835083008	5.086420059204102	1.4900153875350952	3.7083332538604736	3.1947262287139893	2.847011089324951	0.7575757503509521	3.671328544616699	2.0833334922790527	4.002389430999756	1.2820513248443604	3.7142858505249023	2.626262664794922	4.166666507720947	2.3923444747924805	6.002554416656494	5.877616882324219	5.50595235824585	2.182539701461792	1.7543859481811523	1.1618590354919434	0.6410256624221802	6.274509906768799	1.518288493156433	4.704301357269287	1.9841270446777344	1.3822435140609741	2.245781898498535	4.31235408782959	5.043859481811523	2.637485980987549	1.9686353206634521	3.3333332538604736
